entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
VICHADA,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,
COLOMBIA,2019,44,73,99,90,101,61,89,94,86,68,81,74,83,78,78,73,70,70,78,84,80,99,78,83,78,74,68,94,72,61,69,66,79,90,93,54,75,77,59,70,72,54,66,95,60,55,57,66,54,53,39,38,34
AMAZONAS,2019,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTIOQUIA,2019,4,6,12,6,13,1,6,12,7,6,4,6,5,8,8,7,3,4,6,7,7,10,8,9,12,5,7,7,11,6,5,6,11,9,8,6,8,12,7,5,11,4,6,12,6,5,5,8,8,4,6,2,1
ARAUCA,2019,,,2,,,1,1,1,,,,,1,1,,,,,1,,,,1,,1,,1,,,,1,,,,2,1,,1,,2,,,1,,,2,,,2,,1,,
ATLANTICO,2019,,1,5,2,2,,,2,3,2,1,1,1,,,,2,,,1,,,1,1,1,1,,2,1,,1,3,2,2,2,1,2,2,1,1,1,4,2,5,,,3,1,1,1,,1,
BOGOTA DC,2019,20,22,28,25,35,17,34,31,28,20,26,21,26,19,21,26,21,23,27,31,23,35,22,33,27,22,26,45,18,17,26,19,24,34,26,20,22,23,17,27,30,16,18,36,25,16,24,26,15,15,13,9,7
BOLIVAR,2019,,,3,2,1,3,1,1,1,,2,2,1,2,2,2,,,4,,2,2,2,1,,2,,4,2,1,,,1,2,,,1,,2,1,1,1,,1,1,1,1,,,1,1,3,
BOYACA,2019,1,3,3,3,,1,2,,1,1,3,,,2,,2,,,,,2,,,2,1,1,1,,,,,3,1,2,3,1,,6,1,1,1,,1,,2,,,2,,1,1,,2
CALDAS,2019,3,3,1,3,4,3,2,1,,,4,,1,,,1,,1,,,2,,,,,2,,,1,2,1,1,1,1,1,1,1,,,2,,1,2,,,,1,,1,,1,,1
CAQUETA,2019,,5,4,2,,1,2,2,1,3,1,2,,2,1,4,1,4,3,2,1,3,1,1,1,3,3,3,1,1,1,,1,3,1,1,1,4,2,1,1,2,2,,2,2,1,,1,1,1,2,3
CASANARE,2019,,2,1,2,2,,2,2,3,1,4,1,2,2,1,,2,,,2,,2,,1,,1,,,1,2,1,,,,,1,2,,,,1,1,,1,2,1,1,1,1,,,1,
CAUCA,2019,1,,2,,,2,1,2,,2,1,3,3,2,5,2,1,2,,,,,,2,4,2,3,,,,1,2,4,1,1,,3,,1,2,,,,2,1,,,1,1,,,1,
CESAR,2019,,2,2,4,2,,3,,2,7,3,,,5,3,2,4,,5,3,4,2,1,3,,3,2,,2,,1,,4,1,2,3,1,2,1,2,1,1,5,3,,1,2,1,2,1,4,1,
CHOCO,2019,,,,1,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
CORDOBA,2019,1,1,1,2,1,1,2,1,1,,1,2,1,1,2,2,3,1,,2,3,,3,,3,1,,,2,2,,1,,,2,1,1,,,,2,1,,1,,,,2,1,1,1,1,1
CUNDINAMARCA,2019,2,1,3,4,2,5,3,4,5,1,4,4,2,3,3,1,1,,2,2,4,5,5,2,5,4,1,2,,1,1,1,4,2,2,2,1,1,3,2,4,6,,3,7,1,2,,4,2,,3,
GUAINIA,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAVIARE,2019,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUILA,2019,3,7,5,10,11,8,6,8,10,3,5,5,10,4,8,3,7,7,7,9,9,15,8,7,9,9,5,5,8,4,3,2,7,8,8,3,10,9,4,3,3,5,5,5,4,2,2,4,7,8,2,5,5
LA GUAJIRA,2019,,,2,1,2,,2,4,,2,2,,1,,2,,1,2,,,,,1,,,1,2,1,,1,1,2,1,,,,1,,,,,,,2,1,1,,2,,,,,
MAGDALENA,2019,1,1,,2,1,,2,,3,2,3,2,1,3,2,,3,2,1,1,,2,,1,1,,3,2,3,2,2,3,,,1,,2,,1,5,1,,1,,1,1,3,2,,2,,1,
META,2019,,2,1,,3,5,3,,2,2,1,2,2,,1,,2,1,1,2,,2,2,,1,,2,,,1,2,2,,,1,,1,,1,,,1,2,,,1,,1,1,3,2,,1
NARIÑO,2019,4,5,6,5,3,1,1,4,2,1,1,6,11,8,4,8,1,5,7,7,5,3,3,1,2,2,1,2,,4,,4,1,5,8,3,3,3,1,6,1,6,4,6,,5,2,3,2,,,1,2
NORTE SANTANDER,2019,,,2,1,2,,1,1,2,1,,1,1,,,,1,,,2,,,,2,1,1,,3,,1,2,,2,1,,2,3,,,1,1,,1,,,2,,1,,1,1,1,
PROCEDENCIA DESCONOCIDA,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,
PUTUMAYO,2019,,,1,1,,1,1,,2,1,1,1,,3,2,3,,,1,2,,1,,2,,2,,,1,,1,,,3,1,1,1,,1,,,,,,,,,,,1,,,
QUINDIO,2019,1,,2,,3,2,,2,,1,,3,2,1,1,1,1,,1,3,,1,,,,,1,2,1,,1,2,1,,3,2,,,,,,,2,1,,3,,2,,,,,2
RISARALDA,2019,,2,1,4,,2,2,1,3,2,1,,2,,2,1,1,,,1,4,2,2,4,,1,,1,1,2,1,1,2,1,2,,,2,3,,2,2,1,,2,1,,,1,1,,,2
SAN ANDRES,2019,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,2,,,,,,,
SANTANDER,2019,,3,5,1,3,2,3,6,4,2,1,7,2,4,5,2,2,2,3,3,4,2,2,3,1,4,1,1,8,4,3,3,4,2,7,,2,4,2,2,,,5,3,1,2,4,3,1,,,4,1
SUCRE,2019,,,1,,1,,1,1,2,4,1,1,1,2,,1,2,2,2,1,,1,7,,2,2,,3,1,4,1,1,1,1,,1,1,1,1,1,1,,1,2,1,,2,,,3,,,
TOLIMA,2019,2,3,1,3,2,,4,1,2,2,6,1,2,1,1,2,2,3,2,1,4,3,3,2,,1,1,3,3,2,2,1,1,4,4,2,2,1,2,,5,,2,3,2,1,1,,,5,1,,
VALLE DEL CAUCA,2019,1,4,4,5,6,5,3,5,2,2,5,2,5,5,2,3,9,11,4,2,6,7,6,6,5,4,8,8,6,4,11,8,6,8,7,2,3,6,8,6,5,3,5,9,2,5,3,6,3,2,4,2,6
VAUPES,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICHADA,2019,,,1,,,,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
COLOMBIA,2020,20,45,54,44,57,45,43,47,56,8,5,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAZONAS,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTIOQUIA,2020,2,2,4,2,5,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAUCA,2020,,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANTICO,2020,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOGOTA DC,2020,5,16,16,16,16,11,17,15,22,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLIVAR,2020,,1,1,,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOYACA,2020,,,3,,3,2,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALDAS,2020,,3,2,1,1,1,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAQUETA,2020,1,,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASANARE,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAUCA,2020,,1,,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CESAR,2020,1,,1,3,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCO,2020,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDOBA,2020,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUNDINAMARCA,2020,1,4,2,,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAINIA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUAVIARE,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUILA,2020,6,6,7,9,10,10,11,9,11,3,3,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA GUAJIRA,2020,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAGDALENA,2020,,1,1,,2,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
META,2020,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NARIÑO,2020,1,1,1,,3,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTE SANTANDER,2020,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUTUMAYO,2020,,2,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUINDIO,2020,,,1,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISARALDA,2020,,1,1,,,1,,1,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN ANDRES,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTANDER,2020,2,1,3,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUCRE,2020,,1,2,,,2,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOLIMA,2020,,,,2,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALLE DEL CAUCA,2020,,2,6,3,2,5,3,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAUPES,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICHADA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAUCA CAP,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ARMENIA,2010,,,,,,,,,1,,1,1,,1,1,1,,,,,2,,1,,,,,,,,,,,1,,,,,,,,,,1,2,,1,,2,,,1,
BARRANQUILLA,2010,,,,,,,,,,,1,,,,,,,2,,,,,,,,,1,,,,,1,,,,,1,1,,,,,,1,1,1,,1,1,1,1,,
BUCARAMANGA,2010,,,,,1,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,,,,1,1,,,,4,1,
CALI,2010,,,,2,,1,1,1,2,,1,,,,1,,,,1,2,1,1,1,2,1,,4,1,1,1,3,2,2,3,,1,,,1,1,,1,2,,,2,1,1,2,5,,2,
CARTAGENA,2010,,,,,1,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,
CUCUTA,2010,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
FLORENCIA,2010,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
IBAGUE,2010,4,,,,,,,,2,,,,,,,,,,,,,1,,1,,,1,1,,,,,,,,,,,,1,,,,,1,1,,,,,,,
LETICIA,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANIZALES,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
MEDELLIN,2010,,2,3,3,,2,3,5,2,1,3,4,3,2,2,1,6,4,1,2,2,1,1,4,4,4,1,1,2,1,2,,,2,1,2,,2,2,1,2,,1,1,,1,2,3,1,5,2,1,
MITU,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,2,,,,,,2,,1,,1,2,
MONTERIA,2010,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,2,,,,,
NEIVA,2010,,,1,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,1,,,,,,,
PASTO,2010,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEREIRA,2010,,,1,,,,1,,,,2,,2,,,,,,,,,,,,,,,,1,1,,1,,,,,,,1,1,,,,,,,1,1,,,,,
POPAYAN,2010,,1,,,,,1,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
PUERTO CARREÑO,2010,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIOHACHA,2010,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,
SAN ANDRES CAP,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JOSE DEL GUAVIARE,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARTA,2010,,,,,,,,,1,,,1,,,,,,,1,1,,1,1,,1,,1,,,,,,,,,1,,,,1,1,,3,,,,,1,1,,,,
SINCELEJO,2010,,,,1,,1,1,,1,,,1,1,,1,,,,,,,,,,,,,,,,,2,1,,,,,,1,,,,,1,,,,,1,,,,
TUNJA,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALLEDUPAR,2010,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,
VILLAVICENCIO,2010,,,,,,,,1,,,1,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,2,,,1,2,,,,1,2,,1,,,,
YOPAL,2010,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARAUCA CAP,2011,,2,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,1,,2,,,,,,,,,1,,,,1,,,,,,,
ARMENIA,2011,,,1,,,,1,1,,1,,1,2,,1,2,,,,,1,1,,1,,,1,1,1,,1,,1,,1,1,,,,1,1,1,2,1,,,,,,,,,
BARRANQUILLA,2011,,,,,,,2,,,2,,3,,,,,,,2,,,,,,,,,1,,,1,,,1,1,,,,,,,,1,,1,,2,3,,,,,
BUCARAMANGA,2011,,,,,2,,,,,1,,,,,,,,1,1,2,,,6,1,,1,1,2,,,1,1,1,,,,,,1,,,,,1,1,1,,,1,1,1,6,
CALI,2011,,,,1,2,,2,1,1,,2,3,1,4,3,5,1,4,1,5,5,5,2,1,2,2,7,1,2,1,,3,2,3,3,2,2,1,3,2,1,1,1,,3,1,4,1,1,2,2,,
CARTAGENA,2011,,,,,1,,1,2,,2,,,,,,,,1,,,,,2,,,4,1,,,1,,,,,,2,,,,,1,,,,,1,1,1,2,,1,1,
CUCUTA,2011,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,
FLORENCIA,2011,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,
IBAGUE,2011,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,1,,,,1,,2,,,,
LETICIA,2011,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
MANIZALES,2011,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,
MEDELLIN,2011,,,4,1,2,1,3,2,1,3,4,5,1,,1,3,1,3,1,2,5,2,1,,3,4,3,1,,2,2,4,3,1,3,5,2,5,3,3,2,,3,1,,3,1,1,2,4,1,7,
MITU,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2011,,1,,1,1,2,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,
MONTERIA,2011,,,,,,,,1,,,,,1,,,,,1,,,,,,,,1,,1,,,,,1,1,,,,1,,,1,,1,,,,,1,,,,,
NEIVA,2011,,,,,1,1,,,,,1,,1,1,1,1,1,3,,1,,1,2,,2,,,,,,,,3,,1,,1,,2,4,,1,,,,,,,,,,,
PASTO,2011,,,2,,2,1,,,1,,,4,,,1,1,,1,,1,2,,,,,,,2,,1,,,,,,,,,,,,1,,,,,,,,,,,
PEREIRA,2011,,,,,,,,,,1,,,1,5,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,1,1,,,,1,,,,,1,,
POPAYAN,2011,,,,,,,,1,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,2,,,1,,,,4,,1,
PUERTO CARREÑO,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,
PUERTO INIRIDA,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2011,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
RIOHACHA,2011,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,2,,,,,,,1,,,
SAN ANDRES CAP,2011,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,1,
SAN JOSE DEL GUAVIARE,2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARTA,2011,,,,2,4,,,2,,,,,,,2,,,,,,2,,,,1,1,,,,,,1,1,1,1,,,,,,2,,,,1,1,,,1,1,,1,
SINCELEJO,2011,,1,,,,1,,,,3,2,,,2,,,,,,2,,,,1,,,,,,1,1,,,,,1,,,,,,,,,,1,,1,1,,,,
TUNJA,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
VALLEDUPAR,2011,,,1,,,,,1,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,2,,,,
VILLAVICENCIO,2011,,,,,1,,2,,,1,1,,,,1,,1,,1,3,,,,,,,1,,,,,,,1,1,,,2,,,,,,,,,,1,,,,,
YOPAL,2011,,,,,1,1,1,,,,,4,,,,,,,,2,,,,2,,1,,2,1,,,,,2,,,,,,1,,,,1,,,1,,,,,,
ARAUCA CAP,2012,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,
ARMENIA,2012,,,,1,,,,,2,,2,4,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,
BARRANQUILLA,2012,,,,,,1,,,,,1,1,,1,,1,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,
BUCARAMANGA,2012,,1,,1,1,1,1,,1,2,2,1,,2,,3,1,,3,,,2,,,,,3,,,1,1,2,2,1,3,1,,2,,1,1,1,,,1,,1,,1,,2,,
CALI,2012,3,4,5,5,3,4,4,4,1,8,2,1,3,,3,2,2,4,5,3,1,2,4,,4,1,4,6,2,4,2,4,6,1,2,6,3,2,1,5,10,4,5,7,6,3,1,1,3,2,5,4,
CARTAGENA,2012,1,,,2,,,,1,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,
CUCUTA,2012,1,,,,,1,,,,,,,1,,,,,1,,2,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,
FLORENCIA,2012,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,2,,,2,1,,,,1,,1,,,,,,
IBAGUE,2012,,2,,1,,,,2,,,,,1,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
LETICIA,2012,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
MANIZALES,2012,,1,1,,,,,,,,,3,,,,1,,,,1,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
MEDELLIN,2012,3,10,3,6,3,5,1,4,,2,1,3,3,4,2,3,1,1,3,,4,3,2,1,,1,3,1,,2,3,3,4,2,3,3,7,2,1,5,3,5,3,6,2,1,1,3,,1,6,,
MITU,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2012,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
MONTERIA,2012,,,,,,,1,1,1,2,,,,,,1,2,,,1,1,2,1,1,,,,,1,1,,,,,,1,1,,,,,,,,,,,2,,1,,2,
NEIVA,2012,,,,1,,1,,,,3,1,1,2,4,1,1,,1,,,1,,,,1,1,,1,1,2,,,,,,,,2,1,1,,,1,,2,,,,,,,,
PASTO,2012,,,1,1,1,,,1,1,,,,1,2,1,2,,,2,1,2,,,,1,,,,1,1,1,3,1,,,,,,2,,,,2,,,,1,,,,,2,
PEREIRA,2012,,,1,,,,,,,,,1,,1,,1,,,1,,1,2,,,1,,,,1,,,,3,,,,,,,,,,,1,1,,,1,,1,,2,
POPAYAN,2012,,1,,,,1,,,,,,1,,,,,,3,,4,1,,,,,3,1,,1,,,,,,,1,1,2,,,2,,,,,,,,,,1,,
PUERTO CARREÑO,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2012,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIOHACHA,2012,,,1,2,,,1,,,,,,,,,,,,,2,1,,,3,1,,1,,,3,,,1,,,1,,,,,1,,1,,,1,1,,,,,1,
SAN ANDRES CAP,2012,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,1,,,,,,,1,,,
SAN JOSE DEL GUAVIARE,2012,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,
SANTA MARTA,2012,,,2,1,1,1,1,1,,,,,1,,,,,1,,,,,1,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SINCELEJO,2012,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,1,,,1,,1,,,,1,,
TUNJA,2012,,,,,,,,1,,,,,,,,1,2,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
VALLEDUPAR,2012,,,1,,,,,1,,,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,1,1,,,,,,
VILLAVICENCIO,2012,,,,,,,,,,,1,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,
YOPAL,2012,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,1,,1,,1,,,,,,,,,,,,,
ARAUCA CAP,2013,,,,,,,,,,1,,,,,,,1,2,,1,,,,1,1,,,,1,,2,,,,,,1,1,,,,,,1,,,,1,,1,,1,
ARMENIA,2013,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,2,2,3,2,,,,1,,,,,,,,,,,2,,,,,1,,,,
BARRANQUILLA,2013,,,,,,1,1,1,,,,,,,,1,,,1,,1,1,,,3,,,1,,1,1,,,,2,1,1,1,1,,,,,,,1,,,1,1,1,2,
BUCARAMANGA,2013,,,2,,3,,1,1,1,,3,,,2,,2,,,,2,1,1,1,,,1,,,1,,,1,3,2,,1,2,4,3,,3,1,2,,,,,,,,3,1,
CALI,2013,1,4,5,2,3,2,3,1,1,2,,5,,2,1,3,3,6,2,1,1,1,3,4,3,2,2,1,1,8,3,4,6,4,2,3,1,2,2,,5,4,2,,7,3,4,2,4,2,,6,
CARTAGENA,2013,1,1,2,1,,,1,,,,,1,,2,1,,,,,1,2,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,
CUCUTA,2013,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
FLORENCIA,2013,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,1,,1,,,,,,2,1,,,2,,,,,,,,
IBAGUE,2013,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
LETICIA,2013,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,,,,,,,,,,,
MANIZALES,2013,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
MEDELLIN,2013,3,,,1,,1,1,2,4,3,2,,1,,1,1,2,,2,,2,,,,2,,,1,1,2,3,1,7,2,2,5,3,5,2,3,2,4,4,5,6,1,3,2,3,5,1,4,
MITU,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2013,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,2,1,1,,,,,,,,,,,,,,,2,,
MONTERIA,2013,,,,,,,,,,1,,,,1,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,1,3,1,1,,2,1,
NEIVA,2013,,,,,,,,,,1,1,,,1,,2,,,2,,,1,,,2,,,2,,,,,,1,1,,2,,,1,,,,1,,1,,,,1,1,,
