entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
CORDOBA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
CUNDINAMARCA,2017,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,2,0,1,0,0,0,0,1,1,0,0,2,0,1,0,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
CUNDINAMARCA,2017,0,0,1,2,1,2,1,0,1,5,0,1,2,1,1,3,1,1,1,4,1,1,3,1,2,0,1,1,1,0,2,2,2,0,0,2,2,1,1,0,1,0,4,2,3,2,1,1,1,1,0,0,
CUNDINAMARCA,2017,10,3,6,6,7,9,3,4,5,6,4,7,10,7,6,7,5,3,4,9,13,4,9,6,12,8,5,7,6,6,9,4,5,14,7,12,5,3,10,5,7,5,8,3,6,5,9,11,5,10,1,5,
CUNDINAMARCA,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
CHOCO,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CHOCO,2017,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,2,2,0,0,0,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,1,
CHOCO,2017,0,5,2,5,5,4,7,5,7,4,10,2,4,3,5,4,3,6,5,3,4,4,3,3,1,2,3,2,6,2,2,4,6,1,8,0,5,5,9,1,10,7,5,5,2,1,1,4,6,4,3,2,
CHOCO,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HUILA,2017,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,1,0,2,0,0,0,0,0,
HUILA,2017,0,1,3,0,0,0,0,1,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,
HUILA,2017,5,5,6,6,13,4,13,1,4,7,5,8,9,5,5,4,6,2,7,5,5,6,6,7,5,2,12,6,4,2,8,12,5,4,6,9,8,11,5,4,8,3,4,7,8,1,7,2,8,6,7,6,
HUILA,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
LA GUAJIRA,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
LA GUAJIRA,2017,1,2,1,0,1,1,2,1,2,2,0,1,1,2,1,1,1,2,0,0,1,0,2,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,2,2,0,
LA GUAJIRA,2017,1,7,5,6,4,6,7,5,7,8,6,7,7,4,4,6,6,2,6,8,7,5,8,7,4,7,7,7,10,9,3,1,4,4,2,1,3,7,4,4,4,4,6,4,8,6,10,3,2,3,3,2,
LA GUAJIRA,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MAGDALENA,2017,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
MAGDALENA,2017,1,1,2,1,2,0,2,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,2,1,0,1,0,0,1,0,1,2,1,1,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0,
MAGDALENA,2017,4,7,11,6,2,7,7,6,3,8,4,2,6,8,6,4,2,5,4,5,5,2,4,3,8,9,3,4,3,4,4,5,6,4,0,4,5,6,6,8,5,6,8,4,3,6,8,5,5,8,8,7,
MAGDALENA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
META,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,
META,2017,1,1,2,1,1,2,1,0,0,3,1,3,2,1,1,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,2,2,1,1,0,2,1,0,1,1,0,0,
META,2017,8,5,12,7,14,8,6,20,8,7,3,7,7,11,6,8,6,7,11,9,10,5,11,11,5,5,11,3,9,11,4,7,10,9,10,8,15,18,6,10,12,8,17,8,3,8,5,9,11,9,11,9,
META,2017,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
NARIÑO,2017,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
NARIÑO,2017,0,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,2,1,1,1,0,1,0,0,0,0,1,
NARIÑO,2017,3,2,2,2,5,1,1,0,2,2,7,1,1,7,3,1,6,3,2,4,1,1,1,2,3,2,2,2,3,3,2,5,3,3,2,2,1,3,5,2,2,2,2,3,9,0,1,1,1,5,1,2,
NARIÑO,2017,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,
NORTE SANTANDER,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,
NORTE SANTANDER,2017,0,0,4,1,0,0,1,0,1,0,1,1,1,2,0,0,0,0,1,1,3,0,1,2,0,0,1,0,1,0,1,0,1,0,3,2,0,1,0,0,2,1,0,1,1,1,0,1,1,0,4,1,
NORTE SANTANDER,2017,10,10,13,8,11,8,5,7,9,9,7,8,6,9,1,18,8,7,8,9,8,6,9,7,9,8,3,4,8,8,8,4,15,6,13,8,15,7,9,7,11,7,9,11,10,7,5,9,8,7,12,5,
NORTE SANTANDER,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,
QUINDIO,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
QUINDIO,2017,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,3,1,0,0,1,1,0,2,1,0,0,0,2,1,0,2,2,0,0,2,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,
QUINDIO,2017,2,2,7,4,5,1,2,4,1,4,1,6,5,3,1,4,6,1,3,4,1,4,5,2,1,5,3,2,2,4,3,4,3,6,2,4,2,8,3,3,3,4,4,5,2,6,4,5,7,4,4,4,
QUINDIO,2017,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
RISARALDA,2017,0,0,0,0,0,1,0,1,1,0,1,2,1,1,0,1,0,0,0,1,0,0,1,2,0,1,1,1,0,2,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,
RISARALDA,2017,0,1,0,1,4,3,0,0,3,1,2,2,2,1,2,2,3,3,0,2,3,4,2,2,2,0,1,0,1,0,1,2,4,0,1,3,4,3,4,1,3,3,0,2,2,1,1,5,0,0,2,3,
RISARALDA,2017,11,4,15,7,4,9,12,12,8,8,5,8,4,15,9,10,7,9,10,13,8,11,13,12,5,9,10,2,13,3,9,6,5,12,10,8,9,10,8,8,13,6,7,15,5,1,6,2,8,9,10,9,
RISARALDA,2017,0,0,1,0,1,2,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,
SANTANDER,2017,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,
SANTANDER,2017,1,0,3,1,2,1,2,2,1,0,0,3,3,2,3,0,1,3,2,4,1,0,1,1,1,3,2,0,4,1,0,0,5,3,0,2,0,0,3,1,0,0,2,2,2,2,2,2,1,0,1,1,
SANTANDER,2017,10,11,23,11,11,9,8,7,10,11,10,12,14,13,9,6,10,4,13,13,13,14,17,14,12,12,12,12,10,7,13,9,14,8,14,11,11,11,20,15,12,11,11,9,8,8,12,15,7,16,7,4,
SANTANDER,2017,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
SUCRE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SUCRE,2017,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SUCRE,2017,1,1,4,4,2,1,4,2,0,3,0,1,1,3,0,2,4,0,4,0,1,0,2,1,2,1,0,2,1,2,2,1,2,1,2,0,0,1,1,2,1,2,1,4,2,0,2,0,3,2,4,2,
SUCRE,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOLIMA,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
TOLIMA,2017,2,0,2,0,0,0,1,2,2,2,1,2,1,0,2,1,0,1,3,2,0,1,2,1,4,1,0,0,1,0,1,1,1,0,2,2,1,3,1,1,0,3,2,2,1,2,1,1,1,1,1,1,
TOLIMA,2017,6,3,10,15,11,7,2,6,11,14,5,9,12,10,4,10,5,8,8,6,11,8,8,14,11,4,19,11,13,17,6,9,8,12,9,9,9,4,12,10,8,8,6,0,9,7,15,8,4,8,5,3,
TOLIMA,2017,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
VALLE DEL CAUCA,2017,4,1,1,0,2,0,2,1,1,1,2,0,2,3,2,1,0,2,1,1,0,0,0,1,0,2,0,1,1,1,1,1,0,0,1,2,0,1,0,1,3,3,2,1,3,2,1,3,2,1,1,0,
VALLE DEL CAUCA,2017,7,7,1,3,8,3,5,4,4,4,7,6,6,2,5,5,4,3,5,5,5,6,5,7,8,3,4,6,1,2,3,3,2,4,8,3,4,2,3,3,2,5,3,1,6,3,2,3,4,4,2,3,
VALLE DEL CAUCA,2017,34,34,43,36,42,39,37,44,42,47,40,26,37,34,20,41,31,32,34,26,36,30,36,38,37,37,32,41,29,31,31,31,36,33,45,46,40,44,46,22,43,25,38,35,31,28,34,36,27,46,21,25,
VALLE DEL CAUCA,2017,3,1,4,1,3,1,3,0,0,1,7,1,2,3,0,2,3,3,1,1,3,2,5,4,1,1,1,1,1,3,3,1,1,3,2,3,0,2,6,1,2,1,1,3,4,3,8,5,0,1,2,0,
ARAUCA,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
ARAUCA,2017,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,
ARAUCA,2017,2,1,2,1,2,4,2,0,1,1,1,3,5,2,3,2,3,1,2,2,2,0,3,4,1,1,1,4,4,1,2,0,0,0,4,1,1,2,1,2,0,2,0,0,4,0,2,3,1,0,2,1,
ARAUCA,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CASANARE,2017,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
CASANARE,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,1,2,1,0,0,1,2,0,2,0,0,0,0,
CASANARE,2017,0,2,5,2,3,2,4,5,4,1,2,3,2,2,2,2,5,2,6,2,3,4,3,4,4,4,4,7,4,1,4,2,4,5,3,3,2,0,2,5,1,1,6,6,4,1,5,3,4,2,4,2,
CASANARE,2017,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PUTUMAYO,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PUTUMAYO,2017,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,3,1,0,0,0,0,0,1,0,1,0,
PUTUMAYO,2017,0,4,2,1,1,5,3,3,3,2,3,1,1,1,1,2,0,2,1,2,1,4,0,1,1,2,0,0,0,3,1,1,2,2,1,3,2,0,3,2,0,2,3,3,2,1,0,1,2,3,0,1,
PUTUMAYO,2017,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SAN ANDRES,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
SAN ANDRES,2017,0,1,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
AMAZONAS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AMAZONAS,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
AMAZONAS,2017,0,1,0,2,0,2,1,0,0,2,1,0,1,2,0,1,2,1,0,1,1,1,1,0,0,2,1,0,0,1,2,1,1,1,0,2,1,1,1,0,5,2,3,0,0,1,0,1,0,0,0,1,
AMAZONAS,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAINIA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
GUAINIA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
GUAINIA,2017,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
GUAVIARE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAVIARE,2017,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAVIARE,2017,1,0,1,0,1,0,1,1,1,1,1,0,2,0,0,1,0,1,4,0,0,2,2,0,0,0,2,0,0,4,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,2,0,1,0,2,2,1,
VAUPES,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VAUPES,2017,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,
VICHADA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VICHADA,2017,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,1,0,0,3,2,0,0,0,
EXTERIOR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
EXTERIOR,2016,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,0,1,1,0,0,3,0,1,1,1,1,2,0,1,1,0,0,0,0,3,
ANTIOQUIA,2016,3,2,1,0,1,1,0,0,2,2,2,1,0,3,1,0,0,0,1,1,0,1,0,2,0,3,1,3,2,1,1,0,0,0,2,2,2,0,2,0,0,0,0,1,0,1,1,2,1,2,2,2,
ANTIOQUIA,2016,13,6,11,7,6,13,18,9,13,9,7,5,7,14,9,11,8,10,7,6,4,10,5,8,6,4,12,10,7,12,7,6,6,5,10,9,7,10,9,8,4,5,8,5,8,9,10,12,7,11,7,3,
ANTIOQUIA,2016,44,32,36,45,46,40,39,39,45,40,57,17,36,49,46,40,42,48,34,43,47,35,37,33,31,41,35,49,35,43,42,43,39,50,44,53,64,49,46,42,49,29,38,30,41,40,32,28,33,37,33,28,
ANTIOQUIA,2016,0,6,2,0,3,4,9,2,5,2,1,2,5,2,4,1,5,2,1,8,1,1,2,0,1,2,1,2,1,1,2,2,1,1,1,0,1,2,2,1,1,1,1,4,2,2,2,3,3,7,2,1,
ATLANTICO,2016,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,
ATLANTICO,2016,3,2,4,3,3,2,2,2,1,3,3,3,3,3,5,2,2,2,1,2,3,3,2,1,2,1,4,1,1,4,1,0,2,2,3,4,0,3,3,2,6,0,2,3,1,2,4,3,2,3,6,1,
ATLANTICO,2016,19,18,18,23,21,13,10,22,21,20,21,15,21,13,14,12,11,11,11,6,15,13,19,19,10,15,14,9,18,21,26,18,11,12,21,11,15,14,17,18,14,18,16,14,10,15,13,23,16,15,16,11,
ATLANTICO,2016,1,0,0,0,2,0,1,1,2,1,0,0,0,0,1,0,0,0,2,0,1,1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,1,2,0,0,1,0,0,3,0,0,1,1,1,1,0,0,
BOGOTA DC,2016,1,0,0,3,2,2,2,2,1,0,1,2,2,4,1,0,1,3,1,1,0,2,0,1,1,2,1,5,2,0,2,1,4,3,2,1,2,0,1,2,2,2,1,2,1,1,0,0,1,1,4,2,
BOGOTA DC,2016,6,6,10,1,3,7,2,2,5,12,4,4,5,8,4,4,11,6,5,7,5,4,4,2,3,5,3,5,4,4,6,5,10,8,7,5,2,8,7,6,6,8,5,2,7,5,8,5,5,5,3,5,
BOGOTA DC,2016,19,21,21,15,16,15,22,15,21,17,14,12,14,14,19,24,20,16,16,19,21,14,8,16,24,20,15,15,16,15,13,13,13,16,12,15,16,12,22,22,20,14,8,14,13,8,18,16,6,20,10,8,
BOGOTA DC,2016,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,1,1,0,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,
BOLIVAR,2016,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
BOLIVAR,2016,0,1,1,1,3,0,0,3,1,4,0,0,0,1,1,1,0,0,2,2,0,4,0,2,1,2,0,2,2,1,2,2,1,1,4,1,1,1,1,2,1,3,4,1,1,1,1,0,1,2,2,0,
BOLIVAR,2016,9,9,7,3,7,3,5,6,5,7,6,2,9,8,10,3,7,6,3,8,6,4,5,5,3,11,7,6,5,13,13,5,9,3,5,5,5,7,9,5,6,8,5,7,4,3,6,2,3,6,4,1,
BOLIVAR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BOYACA,2016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
BOYACA,2016,0,0,1,1,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,1,1,0,1,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,
BOYACA,2016,0,1,1,1,2,4,1,3,4,0,1,1,3,1,3,2,1,1,1,2,2,0,0,4,1,2,0,2,1,3,3,3,0,3,2,2,0,2,2,5,3,3,3,0,0,3,3,3,1,2,6,1,
BOYACA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CALDAS,2016,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,2,
CALDAS,2016,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,2,0,1,1,3,1,2,0,0,1,0,2,0,0,1,0,0,3,3,0,1,1,1,0,0,0,1,
CALDAS,2016,5,1,6,3,8,8,5,2,7,7,4,8,3,4,3,6,5,6,9,7,2,7,7,3,5,7,0,11,3,4,12,6,2,8,9,5,5,5,2,7,6,5,13,2,7,5,6,6,7,6,6,5,
CALDAS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,
CAQUETA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAQUETA,2016,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,2,0,
CAQUETA,2016,5,2,1,2,3,5,5,3,7,4,3,2,2,3,5,0,1,3,2,6,2,2,2,3,3,3,2,4,0,1,4,2,2,2,4,1,3,2,4,5,2,4,4,0,1,3,6,8,3,9,1,6,
CAQUETA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAUCA,2016,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,
CAUCA,2016,2,0,1,1,0,1,1,2,0,2,1,1,2,1,2,3,0,1,0,0,1,3,2,0,1,1,0,1,1,0,1,3,0,1,0,0,1,0,1,3,0,0,1,1,0,0,0,0,1,0,1,3,
CAUCA,2016,2,4,4,5,1,5,2,6,3,4,2,1,5,2,5,5,7,4,1,5,1,3,2,3,6,7,1,4,5,4,5,2,2,3,6,4,1,8,6,5,4,3,6,3,4,3,5,6,2,2,3,2,
CAUCA,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
CESAR,2016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,
